,Show,Season,Air_Date,Week_Number,Episode_Number,Episode_Type,Network_TV_Spend,Cable_TV_Spend,Digital_Spend,Impressions,True_Viewership,Revenue,Holiday,LeadIn_Bonus
2852,Show4,2,2021-10-29,8,3,Regular,9415.893126836943,3138.6310422789816,7846.577605697453,36094257,70574.51916170956,49270.21,0,0
2853,Show3,3,2022-12-09,14,9,Regular,9958.450784581533,3983.3803138326125,11950.140941497839,43153287,194167.10627563,133172.0057142857,0,1
2854,Show6,2,2024-07-03,4,0,PreLaunch,20968.046942247023,6989.348980749007,17473.372451872518,80377513,145901.20825761062,102916.22571428571,0,0
2855,Show8,2,2025-04-05,12,7,Regular,9502.97261730541,7919.143847754509,3167.6575391018036,41179549,138470.83126950648,94816.99285714285,0,0
2856,Show1,5,2024-10-01,5,0,PreLaunch,6641.390647230461,16603.476618076154,19924.171941691387,68627703,182820.74891979978,130149.12285714285,0,0
2857,Show6,2,2024-06-20,2,0,PreLaunch,18229.773686267337,6076.591228755779,15191.478071889447,69880799,101769.8211287864,72794.39428571428,0,0
2858,Show2,3,2022-09-13,2,0,PreLaunch,12161.485400579728,4864.594160231892,14593.782480695674,52699769,41906.85072065872,28920.50857142857,0,0
2859,Show1,3,2022-11-28,13,8,Regular,17128.02130706493,5709.34043568831,14273.351089220776,65657415,225367.13444980854,158095.98857142855,1,0
2860,Show4,1,2020-12-05,13,8,Regular,4126.045071359428,10315.11267839857,12378.135214078286,42635798,82604.57080575776,58215.32142857143,1,0
2861,Show3,1,2020-10-06,5,0,PreLaunch,15944.83482489087,19133.80178986905,6377.933929956348,81850153,181368.92849168918,127037.70999999999,0,0
2862,Show4,4,2023-11-22,12,7,Regular,10707.603744125814,8923.003120104846,3569.2012480419385,46399616,62099.02481089114,43940.74571428571,0,1
2863,Show1,5,2024-09-08,2,0,PreLaunch,5256.633716556678,13141.584291391695,15769.901149670035,54318549,139778.29735014908,98478.75,0,0
2864,Show3,5,2024-12-07,14,9,Regular,5347.524218965605,16042.572656896813,13368.810547414012,57931513,201709.94919474915,140997.4942857143,0,0
2865,Show1,1,2020-09-15,2,0,PreLaunch,4854.153125103361,14562.459375310083,12135.382812758404,52586659,129214.05588730586,88792.03285714285,0,0
2866,Show5,1,2023-09-12,14,9,Regular,17780.11423137525,5926.704743791749,14816.761859479373,68157104,108988.19180393484,76617.92714285714,0,0
2867,Show3,4,2023-12-17,15,10,Finale,10914.058194395815,4365.623277758326,13096.86983327498,47294253,169991.51811511032,118734.87714285715,0,0
2868,Show2,5,2024-11-10,10,5,Regular,7654.807252737691,2551.6024175792304,6379.006043948075,29343428,56816.237727139545,39388.71428571428,0,0
2869,Show3,2,2021-11-26,12,7,Regular,13197.444844963637,15836.933813956364,5278.977937985454,67746884,225776.6366117806,158571.48,0,0
2870,Show7,2,2025-01-29,3,0,PreLaunch,5007.914968106677,12519.787420266695,15023.744904320034,51748455,50688.93583365644,35493.037142857145,1,0
2871,Show5,1,2023-07-04,4,0,PreLaunch,11118.353589113734,3706.1178630379113,9265.294657594779,42620356,91459.99773920394,63830.55142857142,0,0
2872,Show2,4,2023-10-19,7,2,Regular,8271.218951757868,3308.487580703147,9925.462742109443,35841949,61214.71241864601,42987.36714285715,0,0
2873,Show6,1,2023-09-14,14,9,Regular,12854.691785198509,15425.630142238211,5141.876714079403,65987418,187896.4675585265,133270.9057142857,0,0
2874,Show2,3,2022-10-01,4,0,PreLaunch,9381.331470300616,3752.5325881202466,11257.597764360738,40652436,57208.92520138062,40149.16285714286,0,0
2875,Show5,2,2024-07-08,5,0,PreLaunch,2946.0124202137526,7365.031050534381,8838.037260641258,30442128,76610.80487177153,53108.36,0,0
2876,Show4,5,2024-09-29,4,0,PreLaunch,4349.080852598664,10872.702131496659,13047.242557795991,44940502,77194.2674421235,54024.16857142857,0,0
2877,Show8,2,2025-03-02,8,3,Regular,9345.658904045376,7788.049086704481,3115.2196346817923,40497855,146113.79515999104,102607.95142857144,0,0
2878,Show2,2,2021-10-15,6,1,Premiere,2947.936778471218,7369.841946178045,8843.810335413653,30462013,58596.988378029615,41348.32571428572,0,1
2879,Show3,5,2024-09-28,4,0,PreLaunch,6354.812287628422,19064.436862885264,15887.030719071056,68843800,159243.26387062803,109350.3857142857,0,0
2880,Show1,2,2021-09-09,1,0,PreLaunch,12470.009534242343,4156.669844747447,10391.674611868619,47801704,126976.05709994849,89186.44571428571,0,0
2881,Show8,1,2024-03-04,8,3,Regular,3410.589467259705,8526.473668149261,10231.768401779114,35242757,158529.26037766514,111675.30714285714,0,0
2882,Show2,4,2023-11-02,9,4,Regular,8263.6643916901,3305.4657566760397,9916.39727002812,35809213,61091.56824877469,42840.6,1,0
2883,Show1,1,2020-12-17,15,10,Finale,4236.150736119325,12708.452208357976,10590.376840298313,45891633,183393.08778629662,130264.63,0,1
2884,Show1,4,2023-11-10,10,5,Regular,25298.21544555273,21081.846204627276,8432.73848185091,109625599,248266.57998258187,174537.94857142857,0,0
2885,Show1,3,2022-11-29,13,8,Regular,17128.02130706493,5709.34043568831,14273.351089220776,65657415,225367.13444980854,158095.98857142855,1,0
2886,Show4,1,2020-09-29,3,0,PreLaunch,4486.003937077338,11215.009842693345,13458.011811232018,46355375,86233.59034864263,60640.92428571428,0,0
2887,Show2,5,2024-09-09,2,0,PreLaunch,17619.71163628552,5873.237212095172,14683.093030237931,67542227,49313.5388668436,33827.80285714286,0,0
2888,Show2,4,2023-10-31,9,4,Regular,8263.6643916901,3305.4657566760397,9916.39727002812,35809213,61091.56824877469,42840.6,1,0
2889,Show3,2,2021-12-16,15,10,Finale,11264.770661691653,13517.724794029984,4505.908264676661,57825823,190157.55159603243,134695.3042857143,0,1
2890,Show2,3,2022-10-03,5,0,PreLaunch,8295.375843252277,3318.150337300911,9954.451011902735,35946629,61789.04041227555,44112.43285714286,0,0
2891,Show4,2,2021-09-27,3,0,PreLaunch,16181.229365964939,5393.743121988312,13484.357804970781,62028046,85045.46557553558,59540.63,0,0
2892,Show1,4,2023-09-03,1,0,PreLaunch,14868.82755747515,12390.689631229294,4956.275852491717,64431586,111687.5857741664,78116.95714285714,0,0
2893,Show3,2,2021-09-17,2,0,PreLaunch,12716.476157313979,15259.771388776773,5086.590462925591,65277911,126324.60432499608,89145.98857142858,0,0
2894,Show1,5,2024-11-26,13,8,Regular,4730.30591764569,11825.764794114224,14190.91775293707,48879828,195494.71268212167,136507.95285714287,1,0
2895,Show6,1,2023-06-13,1,0,PreLaunch,11060.055600362237,13272.066720434685,4424.0222401448955,56774951,85140.95018240494,60608.184285714284,0,0
2896,Show1,5,2024-10-04,5,0,PreLaunch,6641.390647230461,16603.476618076154,,68627703,182820.74891979978,130149.12285714285,0,0
2897,Show4,5,2024-09-14,2,0,PreLaunch,6056.5065038326775,15141.266259581693,18169.51951149803,62583902,79874.29593684271,54730.73714285714,0,0
2898,Show1,5,2024-09-03,1,0,PreLaunch,4058.6741983855545,10146.685495963888,12176.022595156664,41939634,115194.23330996883,82494.86571428573,0,0
2899,Show3,4,2023-09-11,1,0,PreLaunch,8986.375852296802,3594.550340918721,10783.651022756163,38940962,123600.68858154886,85403.24571428572,0,0
2900,Show7,1,2024-03-11,9,4,Regular,2308.4839526103983,6925.451857831195,5771.209881525996,25008577,51827.60481691603,36622.87857142857,0,0
2901,Show3,2,2021-10-31,8,3,Regular,22195.25862931775,26634.3103551813,8878.1034517271,113935661,229940.2697521082,159465.23857142855,0,0
2902,Show3,1,2020-11-03,9,4,Regular,20839.60547746777,25007.526572961327,8335.842190987109,106976641,246009.66535680296,170835.2814285714,0,0
2903,Show7,2,2025-04-10,13,8,Regular,4361.427775623339,10903.569439058349,13084.283326870018,45068087,62845.61266820561,44414.99428571429,0,0
2904,Show2,5,2024-09-18,3,0,PreLaunch,14726.647310953049,4908.882436984349,12272.206092460872,56452148,47811.86347954012,34304.810000000005,0,0
2905,Show1,3,2022-11-13,11,6,Regular,20934.734009790114,6978.24466993004,17445.611674825097,80249814,228785.0608985468,162140.12714285712,0,0
2906,Show2,5,2024-10-30,9,4,Regular,7675.358547564598,2558.4528491881997,6396.132122970498,29422208,66633.63298874955,47474.95857142857,0,1
2907,Show1,3,2022-10-30,9,4,Regular,23705.608485206143,7901.869495068714,19754.673737671787,90871499,231178.68167354687,161384.26,0,1
2908,Show5,2,2024-06-30,4,0,PreLaunch,3481.8513752475183,8704.628438118796,10445.554125742554,35979131,85985.5149437143,60585.37,0,0
2909,Show2,5,2024-10-06,5,0,PreLaunch,12236.701353586917,4078.9004511956396,10197.251127989099,46907355,69704.09860438413,48309.885714285716,0,0
2910,Show2,2,2021-12-05,13,8,Regular,3983.2586682116803,9958.1466705292,11949.776004635043,41160339,54646.17835443536,37840.311428571425,0,0
2911,Show3,4,2023-10-24,8,3,Regular,19863.50007489185,7945.400029956741,23836.20008987022,86075167,211256.51990436178,150442.3114285714,0,0
2912,Show4,5,2024-11-03,9,4,Regular,2951.508028514569,7378.7700712864225,8854.524085543706,30498916,65311.78748371873,45614.712857142855,0,0
2913,Show1,3,2022-09-22,3,0,PreLaunch,16321.415592265217,5440.471864088405,13601.179660221014,62565427,,96229.97285714287,0,0
2914,Show2,1,2020-12-15,15,10,Finale,15139.409078366516,18167.29089403982,6055.763631346606,77715634,92831.0048270494,67108.40857142858,0,0
2915,Show1,1,2020-12-08,14,9,Regular,4981.8946683379445,14945.684005013833,12454.736670844859,53970526,196346.613188256,138287.00142857144,0,0
2916,Show1,5,2024-11-15,11,6,Regular,6738.1376340653305,16845.344085163328,20214.412902195993,69627422,204338.8964748464,142730.60571428572,0,0
2917,Show3,1,2020-10-04,4,0,PreLaunch,14693.853927188116,17632.62471262574,5877.541570875247,75428450,164444.41096900057,114897.60428571429,0,0
2918,Show3,1,2020-11-13,10,5,Regular,18233.579548181257,21880.295457817505,7293.431819272503,93599042,241343.6653306396,165634.63285714286,0,0
2919,Show7,2,2025-01-12,1,0,PreLaunch,6028.188356258846,15070.470890647115,18084.565068776534,62291280,33433.631825820514,23599.585714285717,0,0
2920,Show1,5,2024-11-29,13,8,Regular,4730.30591764569,11825.764794114224,14190.91775293707,48879828,195494.71268212167,136507.95285714287,1,0
2921,Show4,2,2021-10-07,5,0,PreLaunch,11482.111287930815,3827.3704293102714,9568.42607327568,44014760,77536.3430773182,53449.590000000004,1,0
2922,Show4,2,2021-12-04,13,8,Regular,14303.403102569626,4767.801034189874,11919.502585474687,54829712,82931.67325975826,58105.64142857143,0,1
2923,Show5,2,2024-08-03,9,4,Regular,3196.7063747216607,7991.765936804152,9590.119124164983,33032633,65811.67080332982,46189.71142857143,0,0
2924,Show1,3,2022-11-02,9,4,Regular,23705.608485206143,7901.869495068714,19754.673737671787,90871499,231178.68167354687,161384.26,0,1
2925,Show3,1,2020-10-14,6,1,Premiere,20590.570815656254,24708.684978787507,8236.228326262502,105698263,199926.1507171238,139654.41,0,0
2926,Show6,1,2023-08-15,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
2927,Show1,3,2022-11-29,13,8,Regular,17128.02130706493,5709.34043568831,14273.351089220776,65657415,225367.13444980854,158095.98857142855,1,0
2928,Show4,4,2023-12-13,15,10,Finale,22269.427917918238,18557.856598265196,7423.142639306077,96500854,120773.35704979442,83881.63285714286,0,1
2929,Show5,1,2023-07-02,4,0,PreLaunch,11118.353589113734,3706.1178630379113,9265.294657594779,42620356,91459.99773920394,63830.55142857142,0,0
2930,Show3,2,2021-10-15,6,1,Premiere,19757.195696947503,23708.634836337,7902.878278779,101420271,218624.0827636807,151765.16285714283,0,0
2931,Show1,4,2023-11-18,11,6,Regular,19156.96425287569,15964.13687739641,6385.654750958564,83013512,261690.32267097666,181209.35857142857,0,0
2932,Show2,1,2020-09-26,3,0,PreLaunch,12261.917081245705,14714.300497494847,4904.7668324982815,62944508,63120.92762718415,43650.04,0,0
2933,Show4,4,2023-10-28,8,3,Regular,9105.594644977904,7587.995537481586,3035.198214992635,39457577,80267.82188715565,56007.061428571425,0,0
2934,Show7,2,2025-03-10,9,4,Regular,2472.4211315594507,6181.052828898626,7417.263394678352,25548352,58555.95472734678,39958.137142857144,0,0
2935,Show4,1,2020-11-29,12,7,Regular,3550.850173421063,8877.125433552657,10652.55052026319,36692119,72164.68726818587,51298.91428571429,0,0
2936,Show4,4,2023-11-25,12,7,Regular,10707.603744125814,8923.003120104846,3569.2012480419385,46399616,62099.02481089114,43940.74571428571,0,1
2937,Show6,1,2023-07-01,4,0,PreLaunch,18534.75896732557,22241.710760790687,7413.903586930229,95145097,145055.7143993102,100441.22571428571,0,0
2938,Show7,2,2025-03-13,9,4,Regular,2472.4211315594507,6181.052828898626,7417.263394678352,25548352,58555.95472734678,39958.137142857144,0,0
2939,Show3,5,2024-11-28,13,8,Regular,4815.431290468444,14446.293871405333,12038.578226171112,52167172,194627.92952573157,136398.81285714285,0,0
2940,Show4,5,2024-09-05,1,0,PreLaunch,6488.105781600382,16220.264454000955,19464.317344801148,67043759,63257.23077237582,44527.90571428572,1,0
2941,Show3,2,2021-11-28,12,7,Regular,13197.444844963637,15836.933813956364,5278.977937985454,67746884,225776.6366117806,158571.48,0,0
2942,Show1,4,2023-10-06,5,0,PreLaunch,20787.841391858856,17323.201159882377,6929.28046395295,90080645,196754.65068684143,140063.79285714286,0,0
2943,Show3,4,2023-12-11,14,9,Regular,9765.131526541705,3906.052610616682,11718.157831850049,42315570,,133443.57857142857,1,1
2944,Show3,5,2024-09-27,4,0,PreLaunch,6354.812287628422,19064.436862885264,15887.030719071056,68843800,159243.26387062803,109350.3857142857,0,0
2945,Show5,1,2023-08-10,10,5,Regular,7466.3594935819765,2488.786497860659,6221.966244651647,28621044,87525.73417212666,60840.96571428572,0,0
2946,Show5,1,2023-07-23,7,2,Regular,10583.151171509975,3527.717057169991,8819.292642924978,40568746,89077.69985306803,61814.92142857143,0,0
2947,Show8,1,2024-02-14,5,0,PreLaunch,3343.212291950032,8358.03072987508,10029.636875850094,34546527,159043.3800064257,113986.23857142858,0,0
2948,Show8,1,2024-02-15,5,0,PreLaunch,3343.212291950032,8358.03072987508,10029.636875850094,34546527,159043.3800064257,113986.23857142858,0,0
2949,Show3,5,2024-11-18,11,6,Regular,7923.67326386278,23771.019791588336,19809.183159656946,85839794,207314.36875601386,145107.47285714286,0,1
2950,Show2,3,2022-09-08,1,0,PreLaunch,15710.388645952771,6284.1554583811085,18852.466375143325,68078351,38398.24203968538,26841.00857142857,0,0
2951,Show4,5,2024-11-11,10,5,Regular,2361.0289671685355,5902.5724179213385,7083.086901505607,24397300,57592.32071697819,40298.898571428566,0,0
2952,Show3,1,2020-12-11,14,9,Regular,13293.549544069556,15952.259452883469,5317.419817627822,68240221,195077.52905417184,139751.81857142856,0,0
2953,Show3,1,2020-12-01,13,8,Regular,13160.413076234207,15792.495691481048,5264.165230493682,67556787,218536.14348183884,151218.98142857145,0,0
2954,Show3,4,2023-09-26,4,0,PreLaunch,16174.735744974849,6469.894297989939,19409.682893969817,70090522,143628.89530009995,102107.66285714286,0,0
2955,Show4,4,2023-10-24,7,2,Regular,9622.702034391714,8018.918361993096,3207.567344797238,41698375,94157.03505987607,64622.91142857143,0,0
2956,Show3,1,2020-09-14,1,0,PreLaunch,10430.72482153076,12516.869785836914,4172.289928612305,53544388,110671.8164128753,78171.68428571429,0,0
2957,Show7,2,2025-02-22,7,2,Regular,3379.6410538045975,8449.102634511493,10138.923161413793,34922957,58232.691933108705,42277.91428571429,0,0
2958,Show6,2,2024-08-31,13,8,Regular,16779.222381725976,5593.074127241993,13982.685318104981,64320352,179217.47394129884,124956.13428571427,0,0
2959,Show4,3,2022-11-07,9,4,Regular,2648.3783110593254,7945.134933177976,6620.945777648312,28690765,73980.98221119867,51537.30857142857,0,0
2960,Show3,3,2022-10-27,8,3,Regular,23054.934043914145,9221.97361756566,27665.920852696978,99904714,212861.41069336556,148884.27714285714,0,0
2961,Show2,2,2021-10-10,5,0,PreLaunch,3909.529478035234,9773.823695088086,11728.5884341057,40398470,70663.68116271283,50442.75428571429,0,0
2962,Show3,2,2021-12-14,15,10,Finale,11264.770661691653,13517.724794029984,4505.908264676661,57825823,190157.55159603243,134695.3042857143,0,1
2963,Show2,5,2024-11-14,11,6,Regular,7977.460094858555,2659.1533649528515,,30580264,60971.04884560668,42849.840000000004,1,0
2964,Show8,1,2024-03-06,8,3,Regular,3410.589467259705,8526.473668149261,10231.768401779114,35242757,158529.26037766514,111675.30714285714,0,0
2965,Show4,2,2021-12-16,15,10,Finale,23834.091736070437,7944.697245356813,19861.743113392033,91364018,105352.25849886604,72756.97,0,0
2966,Show2,2,2021-11-15,11,6,Regular,2597.0532081653937,6492.633020413484,7791.159624496179,26836217,45833.48291391814,32131.197142857145,1,0
2967,Show3,5,2024-12-16,15,10,Finale,5195.209798719699,15585.629396159098,12988.02449679925,56281439,,127888.93285714286,0,0
2968,Show3,5,2024-10-25,8,3,Regular,8284.713226422044,24854.139679266133,20711.783066055108,89751060,228982.38575989954,155357.93,0,0
2969,Show5,1,2023-09-15,15,10,Finale,21075.359803423657,7025.119934474553,17562.79983618638,80788880,109587.98441051792,78138.14142857143,0,0
2970,Show4,5,2024-09-16,2,0,PreLaunch,6056.5065038326775,15141.266259581693,18169.51951149803,62583902,79874.29593684271,54730.73714285714,0,0
2971,Show1,3,2022-11-12,10,5,Regular,24252.684754537524,8084.228251512507,20210.570628781268,92968626,247255.22178812046,173616.27,0,0
2972,Show3,3,2022-09-18,2,0,PreLaunch,17315.914363318403,6926.365745327361,20779.09723598208,75035628,122192.9028690523,85992.10285714285,0,0
2973,Show4,5,2024-11-30,13,8,Regular,4141.882511114355,10354.706277785886,12425.647533343066,42799454,78732.59871438231,54416.19142857143,0,0
2974,Show1,1,2020-10-08,5,0,PreLaunch,7133.216268044332,21399.648804132998,17833.04067011083,77276510,192167.7757859635,131526.19428571427,0,0
2975,Show3,4,2023-11-09,10,5,Regular,18451.05031819068,7380.420127276272,22141.260381828815,79954551,204814.17461182683,148120.23857142858,0,0
2976,Show7,2,2025-01-25,3,0,PreLaunch,5007.914968106677,12519.787420266695,15023.744904320034,51748455,50688.93583365644,35493.037142857145,1,0
2977,Show1,5,2024-11-02,9,4,Regular,8194.871240928947,20487.17810232237,24584.61372278685,84680336,219421.80168882036,152942.3414285714,0,0
2978,Show7,2,2025-02-17,6,1,Premiere,3469.815645158366,8674.539112895915,10409.446935475096,35854762,57290.0648020176,40240.97285714286,0,0
2979,Show1,1,2020-11-25,12,7,Regular,6242.976266858647,18728.92880057594,15607.440667146617,67632244,203617.42003838025,146760.81428571427,0,0
2980,Show5,2,2024-07-25,8,3,Regular,3093.2722696794012,7733.180674198504,9279.816809038202,31963813,75987.61468403663,52913.73142857143,0,0
2981,Show7,2,2025-03-01,8,3,Regular,3213.4844634266665,8033.711158566666,9640.45339028,33206005,48754.93538822301,34404.16857142857,0,0
